SPU	615.0	92	lowcost	CGN
VRN	405.0	80	lowcost	CGN
OPO	280.0	62	lowcost	FAO
NCE	1084.0	162	normal	ARN
CMB	3775.0	598	normal	KBP
SOU	187.0	46	normal	LBA
GRZ	308.0	61	normal	STR
OTP	690.0	121	lowcost	PFO
FRA	342.0	80	normal	TRS
SOF	192.0	61	normal	BEG
ZAG	2324.0	321	normal	DXB
BRI	584.0	91	lowcost	STR
FCO	6632.0	886	normal	SCL
OPO	4521.0	605	normal	GRU
LHR	4911.0	664	normal	SAN
NCL	152.0	39	normal	ABZ
MAD	3317.0	475	normal	PHL
SDQ	4210.0	551	lowcost	FRA
DUB	3695.0	554	normal	MIA
ARN	942.0	163	normal	DUB
DUB	3290.0	443	normal	DXB
TLS	370.0	80	lowcost	BIA
DXB	2077.0	309	lowcost	VKO
BRU	1010.0	155	normal	LIS
DUS	1818.0	280	normal	TFS
TLV	2002.0	282	normal	LHR
DXB	1949.0	293	lowcost	ODS
FAO	902.0	140	lowcost	SOU
OSL	240.0	71	normal	ARN
IVL	101.0	29	lowcost	KTT
OTP	927.0	150	lowcost	DUS
FUE	1532.0	234	lowcost	MXP
FDH	626.0	108	lowcost	SKP
DSA	1711.0	251	lowcost	LPA
NTE	897.0	140	lowcost	MIR
BRI	719.0	113	lowcost	CGN
SVO	858.0	155	normal	CPH
BOD	547.0	91	normal	ALG
ORD	4210.0	545	normal	KRK
TLV	1250.0	203	normal	ZAG
CAG	877.0	140	lowcost	SXF
SPU	454.0	72	lowcost	STR
STN	312.0	74	normal	RNS
DUB	158.0	55	lowcost	PIK
RNS	274.0	58	normal	CFE
TLV	1587.0	242	normal	SXF
ORY	226.0	99	normal	BSL
MHQ	84.0	31	normal	TKU
WAW	1825.0	288	lowcost	RAK
MLA	1163.0	189	normal	CMN
AYT	796.0	130	lowcost	TBZ
DUB	185.0	54	lowcost	LBA
MXP	571.0	88	lowcost	LTN
SZG	767.0	115	normal	ARN
CMN	1143.0	163	normal	BLQ
SID	920.0	155	normal	LPA
NWI	210.0	47	normal	BRU
MAD	3285.0	387	normal	AUH
NTE	786.0	130	lowcost	VIE
ALC	1734.0	246	lowcost	HEL
TLV	1363.0	218	lowcost	VCE
STN	292.0	95	normal	DUB
RZE	1031.0	171	lowcost	PIK
TLV	1679.0	248	normal	FRA
TRS	766.0	131	lowcost	VLC
BRU	1818.0	274	normal	TBS
TXL	224.0	46	normal	PAD
GVA	315.0	65	lowcost	AJA
MAN	1509.0	217	lowcost	PXO
MAN	340.0	70	normal	CDG
LHR	644.0	109	normal	BCN
WAW	598.0	117	lowcost	OSL
VCE	226.0	57	normal	ZRH
DRS	281.0	60	lowcost	CGN
ATH	620.0	98	normal	CAI
SOU	122.0	38	lowcost	JER
OSL	1110.0	172	normal	LYR
LYS	456.0	83	lowcost	LTN
VIE	784.0	130	lowcost	NTE
KTW	582.0	101	lowcost	AMS
PMI	635.0	106	lowcost	STR
ORY	527.0	86	normal	AJA
LIL	570.0	91	lowcost	MXP
LLA	551.0	103	normal	GOT
CGN	456.0	81	normal	MXP
TRN	818.0	133	lowcost	GLA
SVO	1403.0	229	normal	LHR
VKO	903.0	166	normal	BTS
MXP	5244.0	692	lowcost	BKK
BRU	758.0	124	lowcost	VLC
BCN	276.0	65	lowcost	BOD
AUH	476.0	287	normal	KWI
AMS	6434.0	817	normal	CGK
IBZ	183.0	44	lowcost	BCN
FUE	1629.0	226	normal	BRU
FUE	1754.0	258	lowcost	EDI
AHO	250.0	58	lowcost	PSA
CTA	1125.0	172	normal	LGW
KTW	697.0	124	lowcost	HRK
CPH	666.0	117	lowcost	BRS
ABZ	242.0	52	normal	LBA
ORY	524.0	94	lowcost	DUB
NUE	161.0	37	normal	FRA
MBA	3267.0	463	normal	FCO
EDI	1552.0	215	lowcost	FNC
HAM	693.0	95	normal	HEL
HAJ	1932.0	287	normal	TFS
FRA	303.0	89	normal	MXP
PMI	771.0	121	lowcost	CGN
MAD	479.0	81	lowcost	RNS
FRA	569.0	110	normal	SPU
SVO	1153.0	197	normal	FRA
EDI	312.0	83	normal	STN
BCN	292.0	63	lowcost	BIO
DRS	291.0	61	lowcost	STR
GYE	4918.0	612	normal	MAD
NTE	1.0	86	lowcost	NTE
LPA	1976.0	297	normal	HAM
DXB	3007.0	400	normal	CDG
LUX	5148.0	708	normal	MEX
GDN	306.0	57	lowcost	GOT
SVO	877.0	168	normal	SXF
LTN	1175.0	184	lowcost	SOF
SVO	1062.0	188	normal	ZAG
BAH	2751.0	381	normal	CDG
LIL	943.0	140	lowcost	LIS
GIG	4686.0	657	normal	BCN
FRA	2663.0	383	normal	LOS
VIE	4644.0	539	normal	PVG
BHX	1608.0	253	lowcost	FUE
TLV	255.0	71	normal	TLV
VLC	1064.0	172	lowcost	LPA
AMS	4576.0	612	normal	IAH
BRS	664.0	117	lowcost	PRG
LPA	1673.0	243	normal	LUX
BRI	163.0	34	normal	TIA
VIE	482.0	93	normal	NAP
RMI	1158.0	174	lowcost	LCA
BRU	707.0	126	normal	RZE
LIS	750.0	120	lowcost	MRS
YYZ	7813.0	956	normal	CAN
HEL	1051.0	202	lowcost	BHX
OSD	292.0	57	normal	BMA
STR	777.0	126	lowcost	MAD
ADB	1249.0	196	lowcost	HAM
CMN	562.0	137	normal	VLC
FLR	590.0	97	normal	BRU
TLN	58.0	19	normal	MRS
ARN	3464.0	509	lowcost	JFK
LCY	238.0	73	normal	JER
PFO	1688.0	252	lowcost	ORB
FCO	2624.0	315	normal	ADD
LBA	907.0	157	lowcost	KEF
KTW	767.0	128	lowcost	LTN
FCO	168.0	36	lowcost	NAP
TRN	709.0	121	lowcost	WAW
MRS	887.0	140	normal	CMN
LIN	197.0	48	normal	TRS
GLA	2902.0	467	normal	YYZ
OSL	211.0	47	normal	AES
VRN	488.0	82	normal	TIA
CDG	4184.0	573	normal	CCS
AMS	299.0	65	normal	NUE
RAK	453.0	81	normal	LIS
AUH	3369.0	504	normal	CMN
MAD	5950.0	783	normal	EZE
ORK	828.0	122	normal	LIS
LUX	912.0	147	normal	TLL
GLA	285.0	61	normal	NWI
RIX	1356.0	219	lowcost	MLA
FRA	2792.0	351	normal	ALA
ORK	360.0	63	lowcost	LGW
KTW	612.0	112	lowcost	TRF
TRF	579.0	92	lowcost	VNO
RAK	1291.0	194	lowcost	LGW
TUN	501.0	83	lowcost	MRS
BHD	235.0	43	lowcost	DSA
AUH	1075.0	165	normal	GYD
DUS	993.0	187	lowcost	MIR
LTN	1653.0	263	lowcost	TFS
NAP	325.0	62	normal	TUN
VIE	2045.0	314	normal	TFS
CDG	374.0	81	lowcost	LPL
BIO	434.0	72	normal	AGP
ACE	670.0	96	normal	SVQ
FCO	2176.0	277	normal	SVX
CGN	1935.0	282	lowcost	HRG
WRO	720.0	125	lowcost	BHX
OTP	1368.0	228	normal	GLA
BUD	115.0	38	lowcost	VIE
CDG	3688.0	506	lowcost	PTP
BFS	489.0	90	lowcost	CDG
FRA	3601.0	492	normal	PHL
TFS	2064.0	287	normal	SXF
JFK	3984.0	515	normal	BEG
GVA	811.0	129	normal	AGP
ZRH	971.0	160	normal	LIS
SKP	962.0	153	lowcost	BVA
DUS	489.0	84	lowcost	VIE
HND	5310.0	708	normal	LHR
QLA	110.0	41	lowcost	BHX
WAW	823.0	132	lowcost	DSA
CDG	1454.0	240	normal	ESB
BGO	801.0	242	normal	RKV
ZRH	462.0	80	lowcost	LGW
AMS	1887.0	267	normal	AMM
TFS	1846.0	267	normal	FRA
LED	173.0	45	normal	HEL
LGW	1455.0	229	normal	SAW
MXP	1265.0	178	normal	SVO
HEL	5091.0	601	normal	HKT
BSL	515.0	94	lowcost	BRS
BCN	960.0	161	lowcost	GLA
LHR	540.0	103	normal	BIO
BRU	3021.0	405	normal	SHJ
HAM	387.0	70	lowcost	SZG
TXL	888.0	132	normal	SVO
FRA	1838.0	267	lowcost	HRG
STN	299.0	69	lowcost	DTM
BHX	534.0	103	lowcost	GVA
SNN	792.0	134	lowcost	NUE
HKT	5663.0	785	lowcost	LGW
OPO	669.0	118	lowcost	MRS
KTW	157.0	55	normal	WAW
GLA	111.0	38	lowcost	INV
SAW	1479.0	228	lowcost	BHX
ZRH	1626.0	253	normal	TBS
LOS	4747.0	664	normal	JFK
HND	5184.0	690	normal	FRA
INN	985.0	138	normal	HEL
TFN	1029.0	148	lowcost	ALC
BRU	655.0	111	lowcost	BUD
FRA	2706.0	372	normal	AUH
TFS	1656.0	234	normal	LHR
MRS	261.0	74	normal	FSC
LTN	1555.0	251	lowcost	ACE
BCN	1074.0	200	lowcost	WAW
LIS	1032.0	164	normal	STR
BDS	255.0	59	normal	CTA
LPA	1714.0	249	lowcost	LBA
PMI	870.0	134	normal	FMO
HRG	1797.0	260	normal	STR
LLA	172.0	41	normal	KRN
FRA	4460.0	642	lowcost	HAV
ATH	170.0	51	normal	KGS
MLE	4317.0	609	normal	MXP
OTP	1300.0	198	lowcost	ALC
KIX	4298.0	606	normal	HEL
EDI	795.0	135	lowcost	GDN
FCO	296.0	69	normal	TRN
LYS	104.0	28	normal	GVA
LTN	491.0	117	lowcost	LYS
TLV	1382.0	208	normal	VCE
DXB	2048.0	292	normal	KBP
LCY	527.0	92	normal	TXL
CDG	228.0	132	lowcost	SOU
MLA	166.0	42	normal	CTA
VRN	1722.0	258	normal	LPA
AUH	2000.0	297	normal	ATH
GDN	1033.0	149	lowcost	ORK
ARN	237.0	83	normal	VAA
RIX	921.0	148	lowcost	EDI
BLL	624.0	163	normal	JER
GVA	882.0	146	lowcost	OSL
BRU	667.0	121	normal	FCO
BSB	3982.0	521	normal	LIS
BWI	3213.0	401	normal	LHR
TXL	133.0	45	normal	HAJ
FRA	495.0	93	normal	BUD
VLC	291.0	76	normal	MLN
SKP	234.0	47	lowcost	BEG
GYD	1854.0	264	normal	TXL
HEL	2508.0	379	normal	ACE
LGW	1159.0	179	normal	LED
MCT	1994.0	328	normal	BEY
VXO	209.0	46	lowcost	ARN
LGW	1441.0	223	lowcost	JTR
CWL	1204.0	166	lowcost	LLA
PMI	599.0	98	lowcost	ORY
CDG	5099.0	668	normal	CPT
BUD	895.0	132	lowcost	TMP
MAD	757.0	127	lowcost	BLQ
SKG	794.0	129	normal	ZRH
EMA	218.0	64	lowcost	BHD
TFS	1304.0	191	lowcost	TLS
NAP	1041.0	166	lowcost	MAN
MRS	942.0	147	normal	ATH
CMN	1131.0	162	normal	MLA
PSA	743.0	134	lowcost	GDN
VNO	706.0	130	lowcost	CGN
CDG	5468.0	648	normal	KIX
CFR	448.0	75	lowcost	PUF
PMI	1245.0	204	normal	LPA
TIA	953.0	145	lowcost	AMS
BSL	812.0	129	lowcost	OTP
MSQ	547.0	110	normal	BUD
SVO	1197.0	209	normal	VCE
BFS	735.0	135	lowcost	GVA
FAO	957.0	147	normal	LGW
GVA	1193.0	190	lowcost	RAK
TLV	1564.0	248	normal	GDN
TRS	271.0	73	normal	FCO
GYD	1026.0	161	normal	AYT
DXB	2412.0	332	normal	LED
VIE	890.0	131	normal	ZAZ
TFS	1636.0	236	lowcost	PSA
GVA	836.0	130	normal	DJE
ORY	784.0	126	normal	QSF
LCA	1991.0	319	normal	EMA
OTP	1104.0	182	normal	OSL
RIX	932.0	172	lowcost	MXP
TFS	2897.0	420	lowcost	TLV
SVO	1913.0	301	normal	ALC
BSL	1724.0	264	lowcost	SPC
OTP	1195.0	203	normal	LTN
DUB	612.0	107	normal	HAM
RAK	1649.0	243	lowcost	BUD
LTN	301.0	70	lowcost	GLA
SIN	5166.0	730	normal	HEL
RIX	1750.0	262	lowcost	LIS
BHX	273.0	58	lowcost	CDG
LEJ	1896.0	293	lowcost	FUE
DUB	897.0	150	normal	NCE
BES	289.0	85	normal	BOD
POZ	741.0	118	lowcost	BRS
FCO	745.0	131	lowcost	HAM
MXP	3984.0	570	normal	FDF
NCE	646.0	101	lowcost	KTW
AMS	324.0	67	normal	TXL
OSL	213.0	47	normal	AAL
FRA	6445.0	796	normal	EZE
LIS	4304.0	602	normal	GRU
CHQ	617.0	462	normal	CHQ
ORY	667.0	109	normal	MAD
JMK	107.0	31	lowcost	ATH
MLA	1455.0	223	lowcost	BFS
LHR	3042.0	449	normal	JFK
KGS	134.0	59	normal	HER
PRG	1049.0	154	lowcost	RHO
FCO	1175.0	182	normal	GOT
ATL	5175.0	621	normal	LOS
BOS	3066.0	389	normal	AMS
STR	650.0	103	lowcost	BDS
MXP	666.0	129	normal	WAW
TLS	718.0	119	normal	DUB
BOD	322.0	59	lowcost	MAD
CFE	377.0	80	normal	BES
LGW	1194.0	185	normal	KBP
TXL	303.0	81	normal	WAW
BCN	1325.0	263	lowcost	TFS
BGO	750.0	121	normal	CDG
BLQ	427.0	85	lowcost	PMO
JFK	5083.0	631	normal	AMM
SFO	4847.0	574	normal	AMS
BKK	5136.0	690	normal	FCO
WAW	213.0	68	normal	KGD
LHR	437.0	85	normal	BSL
AMS	777.0	206	normal	BEG
HAM	902.0	142	lowcost	SKP
TFS	2119.0	301	normal	CPH
DUS	443.0	76	lowcost	NTE
MRS	437.0	78	lowcost	ALG
MSQ	2250.0	315	normal	AUH
HAJ	424.0	67	lowcost	VIE
LYS	1375.0	201	normal	SVO
OTP	854.0	151	normal	BEY
LHR	7913.0	995	normal	PER
MCO	3832.0	480	lowcost	LGW
YYZ	6806.0	831	normal	PVG
LGW	738.0	128	lowcost	PMI
MAD	255.0	61	normal	IBZ
MAD	682.0	118	normal	MXP
TRF	603.0	104	lowcost	STN
LCA	1483.0	232	lowcost	FRA
ORY	797.0	114	lowcost	SVQ
OAK	5323.0	648	lowcost	BCN
DUB	532.0	105	normal	LUX
PDL	556.0	115	normal	FNC
MAH	513.0	92	lowcost	AGP
PMO	119.0	40	normal	CTA
CPH	698.0	112	normal	LIN
LHR	4363.0	560	normal	HYD
JYV	1156.0	193	lowcost	CDG
SZX	5243.0	746	normal	CDG
BCN	338.0	76	lowcost	LYS
FRA	5316.0	669	normal	SGN
HEL	846.0	138	normal	DUS
RNS	451.0	76	lowcost	MRS
LPL	864.0	133	lowcost	KTW
LCA	1912.0	284	lowcost	BRS
MAN	895.0	156	lowcost	PMI
HEL	660.0	116	lowcost	KRK
LGW	349.0	83	lowcost	ORK
INN	535.0	95	normal	BLL
BLQ	461.0	125	normal	CRV
DXB	1773.0	252	normal	SAW
BCN	1098.0	188	lowcost	ACE
LTN	827.0	136	lowcost	WAW
BRS	768.0	126	lowcost	POZ
ALG	426.0	73	normal	MRS
MLA	510.0	125	normal	ATH
TPE	5590.0	753	normal	AMS
VIE	320.0	71	lowcost	TXL
CTA	387.0	75	lowcost	PEG
CTU	4314.0	677	normal	FRA
HAD	242.0	65	normal	BMA
SXF	583.0	105	lowcost	BGO
BCN	1656.0	239	normal	SVO
ORY	3263.0	480	normal	EWR
MME	104.0	33	normal	HUY
ATH	109.0	49	normal	JKH
CDG	3988.0	573	normal	SDQ
LED	1701.0	256	normal	LCA
KTW	2252.0	344	lowcost	TFS
GVA	645.0	108	lowcost	BDS
HAJ	156.0	46	normal	LEJ
KIV	1024.0	156	normal	TLV
DLM	1574.0	230	lowcost	LGW
DUB	2041.0	313	lowcost	PFO
BOS	3081.0	428	normal	MAD
VRN	786.0	128	normal	KIV
DTM	890.0	133	lowcost	KIV
FRA	207.0	50	normal	BRU
CTA	714.0	125	lowcost	BCN
JER	116.0	39	normal	SOU
HEL	997.0	180	normal	ZRH
ZRH	1170.0	191	normal	CMN
LYS	1417.0	237	lowcost	ACE
STR	1343.0	213	lowcost	RAK
FRA	4247.0	542	normal	CTU
MMX	476.0	90	normal	OSD
ORK	316.0	88	normal	EDI
DUB	3126.0	438	normal	IAD
FUE	1577.0	213	normal	MXP
PMO	163.0	45	lowcost	SUF
VIE	184.0	53	normal	PRG
ZAG	523.0	96	lowcost	DUS
DXB	2366.0	343	lowcost	ZAG
MAD	4430.0	629	normal	DFW
CGN	520.0	96	lowcost	EDI
KEF	1354.0	187	normal	TXL
LYS	1.0	46	lowcost	LYS
DUB	507.0	95	lowcost	DUS
CWL	113.0	62	lowcost	BHX
SXF	206.0	126	normal	CPH
BEG	1298.0	185	normal	HRG
MLA	782.0	137	lowcost	BUD
LUX	1474.0	226	normal	FNC
HAM	327.0	81	lowcost	GDN
STR	584.0	99	lowcost	BRI
STN	226.0	74	normal	GCI
ACE	2223.0	312	lowcost	OSL
SPU	558.0	100	lowcost	GVA
LPA	2439.0	332	lowcost	ARN
CDG	531.0	100	lowcost	BCN
SOU	206.0	56	lowcost	CDG
TLS	690.0	136	lowcost	FRA
BIO	433.0	69	normal	SVQ
SXF	1576.0	254	normal	TLV
LED	1139.0	179	normal	STN
NCE	499.0	85	lowcost	VIE
LEJ	235.0	61	lowcost	CGN
BDS	299.0	57	normal	FCO
HRG	1800.0	298	normal	NUE
KGD	281.0	50	normal	MSQ
TLV	892.0	148	normal	SOF
AMM	300.0	67	lowcost	PFO
CPH	3009.0	411	normal	LHE
LIN	103.0	94	lowcost	MXP
VIE	761.0	125	normal	ARN
ATH	130.0	45	normal	JTR
EDI	836.0	135	lowcost	SZG
AYT	1433.0	209	lowcost	BAH
TLS	531.0	106	lowcost	BRS
PMI	635.0	112	lowcost	CDG
HAM	1899.0	296	normal	FUE
ANR	1051.0	158	normal	TNG
YUL	3755.0	492	normal	TUN
GOT	631.0	101	normal	LHR
MLN	118.0	54	normal	AGP
CDG	366.0	76	normal	TLS
VIE	530.0	95	normal	LYS
NUE	1017.0	164	lowcost	OPO
TXL	334.0	69	lowcost	WAW
LYS	1580.0	240	lowcost	TFS
CMN	2910.0	381	normal	FIH
MIR	575.0	104	normal	MRS
AMS	4262.0	580	lowcost	BON
MLA	415.0	87	normal	FCO
OSL	814.0	120	lowcost	VIE
ABZ	832.0	150	lowcost	GVA
DLM	1624.0	236	lowcost	EMA
LEJ	238.0	63	lowcost	STR
FRA	1878.0	277	normal	LXR
INN	536.0	88	normal	STN
BHX	1242.0	204	normal	OTP
VCE	760.0	132	lowcost	BHX
SXF	1612.0	241	lowcost	TLV
STR	1252.0	203	lowcost	CMN
SXF	602.0	103	lowcost	PSA
ORY	774.0	128	normal	AAE
SDR	779.0	128	lowcost	RAK
FRA	2297.0	310	normal	JED
GOT	544.0	96	normal	FRA
DSA	1846.0	255	lowcost	PFO
DTM	946.0	142	lowcost	SKG
LIG	524.0	96	lowcost	MAN
TRD	270.0	61	lowcost	BGO
BRU	450.0	82	normal	EDI
MMX	285.0	64	normal	BMA
ZRH	585.0	99	normal	PMI
TPE	5383.0	750	normal	VIE
ORB	604.0	127	normal	ABZ
SKG	632.0	110	normal	BLQ
NCE	458.0	91	lowcost	NTE
FRA	1203.0	182	normal	FAO
NCL	1007.0	160	lowcost	PMI
AYT	288.0	67	lowcost	SAW
BOS	3225.0	431	normal	BCN
BCN	444.0	88	normal	GVA
TUN	3782.0	557	normal	YUL
ZRH	3646.0	502	normal	BOM
PMI	498.0	83	normal	LEN
FRA	1408.0	229	normal	KEF
LUX	3927.0	537	normal	ORD
ANR	31.0	29	normal	BRU
PTP	3942.0	492	normal	SXB
SVO	979.0	181	normal	SOF
MAD	772.0	129	normal	FLR
CDG	1470.0	233	lowcost	AYT
LGW	4381.0	597	lowcost	CUN
MXP	1691.0	275	lowcost	TFS
AMS	243.0	48	normal	CGN
MAH	477.0	86	normal	BIO
CDG	6211.0	759	normal	SIN
SXF	746.0	120	lowcost	TLS
TXL	2097.0	303	lowcost	TFS
LYS	794.0	135	lowcost	WAW
BCN	1069.0	172	normal	WAW
ALC	1150.0	159	normal	TXL
ADD	3118.0	444	normal	CDG
CDG	4498.0	568	normal	BLR
GVA	618.0	94	normal	ALG
LIS	2857.0	426	normal	YUL
ODS	395.0	82	normal	SOF
NDR	970.0	158	lowcost	BVA
GOT	604.0	120	normal	SZG
FNC	1564.0	249	normal	STR
ORY	1165.0	161	lowcost	ATH
KIV	919.0	140	normal	FRA
SHJ	6299.0	846	normal	IAD
TRD	503.0	87	normal	CPH
GOT	154.0	38	normal	CPH
TLS	384.0	69	lowcost	LIN
MRS	685.0	117	lowcost	BUD
SOU	471.0	98	lowcost	GVA
BVA	720.0	117	lowcost	KRK
LTN	665.0	120	lowcost	WRO
MAN	4277.0	620	lowcost	CUN
DXB	1068.0	162	lowcost	GYD
CTU	3992.0	596	normal	TLV
IBZ	854.0	140	normal	LCY
AYT	1399.0	226	lowcost	CPH
CUN	4450.0	550	normal	CDG
PMO	651.0	115	lowcost	BUD
BOD	466.0	85	lowcost	AJA
LIN	426.0	82	normal	BRU
SKG	969.0	148	normal	DUS
SSH	1111.0	193	normal	EVN
AMS	719.0	121	normal	TRD
FAO	899.0	148	lowcost	BVA
CGN	401.0	93	lowcost	MXP
LPA	1643.0	217	lowcost	FCO
MAD	958.0	141	lowcost	MLA
ARN	982.0	167	normal	LIN
CUN	4751.0	536	lowcost	GOT
ORK	219.0	57	lowcost	CWL
LGW	1002.0	214	lowcost	ZAG
MXP	197.0	40	lowcost	LYS
CTU	3990.0	614	normal	CPH
CDG	930.0	133	lowcost	RIX
CTA	1239.0	186	lowcost	RIX
BTS	370.0	63	lowcost	ZRH
SXM	3647.0	470	normal	ORY
TXL	1940.0	295	lowcost	ACE
JTR	449.0	151	normal	CRV
PMI	504.0	81	lowcost	GVA
NTE	1048.0	156	normal	RAK
MXP	1532.0	247	lowcost	ACE
CGN	931.0	148	lowcost	SKG
FRA	1101.0	171	lowcost	LIS
OSL	453.0	77	lowcost	BOO
VIE	1582.0	246	normal	RAK
SDR	429.0	70	normal	AGP
MRS	350.0	84	normal	FCO
DUS	5248.0	679	lowcost	MRU
NTE	1135.0	174	normal	AGA
CDG	369.0	91	normal	MPL
AGP	1030.0	159	lowcost	BHX
KRK	485.0	88	normal	ZRH
AGP	939.0	140	normal	MLA
FRA	314.0	63	lowcost	MXP
MIA	4089.0	488	lowcost	AMS
LPA	2270.0	322	normal	OSL
PMO	293.0	71	normal	FCO
KBV	4767.0	667	lowcost	PFO
KTW	147.0	53	lowcost	WAW
VLC	855.0	133	lowcost	DUS
LUX	1642.0	258	normal	FUE
CGN	1064.0	160	lowcost	LIS
INN	676.0	107	lowcost	MAN
SFO	5342.0	675	normal	BCN
BGO	303.0	87	normal	ABZ
BCN	499.0	91	lowcost	NDR
AUH	2520.0	344	normal	FCO
SXF	248.0	53	normal	FRA
SXF	475.0	103	lowcost	VCE
LCA	360.0	65	normal	CAI
BRU	1159.0	173	normal	ATH
LTN	409.0	85	normal	HAJ
ATH	847.0	145	normal	LIN
AMS	4852.0	574	normal	HGH
RIX	583.0	106	lowcost	BRE
ORD	6668.0	790	normal	ADD
TRN	612.0	102	lowcost	LTN
XRY	1173.0	178	lowcost	FRA
MAN	508.0	100	normal	BGO
NAP	1104.0	174	lowcost	LBA
SVQ	397.0	70	lowcost	BIO
BIA	121.0	40	normal	NCE
ALC	851.0	137	normal	ANR
STN	719.0	129	lowcost	BCN
TLV	1522.0	237	lowcost	POZ
ACE	1450.0	221	normal	CDG
PMO	825.0	135	lowcost	CGN
BSL	410.0	72	normal	LGW
SOF	1419.0	221	lowcost	DUB
AJR	388.0	67	normal	ARN
TSE	1586.0	237	normal	KBP
FRA	225.0	57	normal	PRG
FAO	752.0	124	lowcost	SPC
NAP	1298.0	187	normal	SSH
DEL	2602.0	430	normal	TLV
CGN	269.0	61	lowcost	TXL
DSA	723.0	118	lowcost	GDN
TUN	906.0	147	lowcost	LIL
AGP	554.0	98	lowcost	BOD
GLA	210.0	62	normal	KOI
LIS	828.0	137	lowcost	NCE
HRG	977.0	166	lowcost	SAW
HER	1689.0	268	normal	CMN
ATH	1086.0	176	lowcost	BCN
TBS	559.0	91	normal	ESB
ALC	917.0	140	normal	AMS
NTE	558.0	103	lowcost	EDI
NTE	338.0	74	normal	BRU
DUB	1604.0	250	normal	FUE
HAU	199.0	51	lowcost	OSL
STN	1514.0	239	lowcost	PDL
SXF	924.0	152	lowcost	SDR
VIE	537.0	95	normal	BRU
VIE	894.0	146	lowcost	EDI
INN	810.0	130	normal	OSL
NWI	172.0	57	normal	MME
WRO	579.0	98	lowcost	TRF
CFE	626.0	107	lowcost	OPO
STR	309.0	67	lowcost	BRU
STN	770.0	131	lowcost	PEG
DUB	900.0	138	lowcost	BZG
CMN	1290.0	183	lowcost	AMS
BFS	355.0	68	lowcost	LGW
AMM	5553.0	739	normal	ORD
HEL	535.0	103	normal	WAW
LGW	615.0	120	normal	BGO
HRG	2081.0	328	lowcost	CPH
OPO	990.0	166	lowcost	CIA
LIS	1369.0	207	lowcost	CPH
AGP	438.0	80	lowcost	BIO
ARN	1309.0	216	lowcost	BCN
OLB	781.0	128	lowcost	AMS
PXO	1840.0	260	normal	CPH
GRZ	93.0	25	normal	VIE
SZG	585.0	98	lowcost	AAL
SOF	421.0	80	lowcost	BTS
EZE	6079.0	723	normal	LGW
TUN	446.0	83	lowcost	NCE
BDA	3059.0	382	normal	LGW
AMS	721.0	123	normal	BCN
EAS	236.0	72	normal	MAD
LIS	909.0	148	lowcost	LIL
LPA	1652.0	242	lowcost	MAN
CAN	4986.0	742	normal	AMS
FCO	5091.0	719	normal	GIG
HEL	1128.0	188	normal	GVA
FUE	1274.0	187	lowcost	NTE
SVQ	535.0	84	lowcost	BOD
FRA	269.0	94	lowcost	TXL
WRO	674.0	111	lowcost	LTN
IOA	211.0	60	normal	ATH
VIE	2026.0	273	normal	JED
WRO	778.0	114	lowcost	HRK
CIA	953.0	142	lowcost	MAN
OPO	883.0	143	normal	AMS
ATH	197.0	49	normal	HER
SNN	393.0	75	lowcost	STN
FCO	988.0	177	lowcost	OPO
MXP	140.0	34	normal	BLQ
VNO	1130.0	183	lowcost	BFS
BHX	740.0	144	lowcost	VRN
BVA	1584.0	251	lowcost	TFS
BES	471.0	83	lowcost	LYS
MAN	841.0	143	lowcost	MAD
TOS	652.0	111	lowcost	OSL
LIG	198.0	51	normal	ORY
BSL	1468.0	230	lowcost	LCA
CGN	686.0	116	normal	ARN
FSC	555.0	93	normal	ORY
TLL	598.0	102	normal	KBP
BES	1315.0	207	lowcost	ACE
OPO	2905.0	427	normal	EWR
TFS	2029.0	280	lowcost	PRG
TUN	197.0	40	normal	PMO
FRA	332.0	62	normal	LYS
JED	1298.0	204	normal	ESB
GLA	2434.0	326	lowcost	HRG
ABZ	176.0	44	normal	LSI
MXP	567.0	90	lowcost	KRK
STN	569.0	95	normal	TLS
DEL	3898.0	589	normal	CPH
VKO	4574.0	570	normal	HKT
SAW	1270.0	194	lowcost	AMS
ACE	1824.0	256	lowcost	HAJ
PFO	1028.0	163	lowcost	BUD
ORD	3745.0	471	normal	CPH
VRN	3521.0	423	normal	ZNZ
CMN	256.0	72	normal	NDR
DUB	906.0	152	lowcost	GDN
TRN	322.0	62	normal	AHO
LHR	4431.0	625	normal	IAH
BRU	5663.0	691	normal	BKK
BLQ	618.0	100	normal	SKG
IAD	4001.0	501	normal	VIE
WAW	5375.0	766	lowcost	CUN
FRA	698.0	113	normal	ARN
SAW	669.0	113	lowcost	HRK
DUB	3400.0	499	normal	ORD
TXL	256.0	69	normal	DUS
ACE	2088.0	302	lowcost	GOT
HAM	216.0	49	lowcost	DUS
SLC	4562.0	591	normal	CDG
GRX	1128.0	176	normal	HAJ
BRE	296.0	55	lowcost	STR
JFK	3163.0	451	normal	MAD
LGW	761.0	133	lowcost	MAD
MXP	443.0	84	normal	DUS
MLA	1045.0	166	lowcost	CGN
BHX	147.0	48	lowcost	LGW
VCE	600.0	104	lowcost	BOD
TFS	2289.0	321	lowcost	KEF
RNS	409.0	74	normal	AMS
ORD	3486.0	428	normal	LHR
ARN	1506.0	223	lowcost	AYT
BRS	1194.0	180	lowcost	CTA
